Taxon,ERR2664001,ERR2664002,ERR2664003,ERR2664004,ERR2664005,ERR2664006,ERR2664007,ERR2664008,ERR2664009,ERR2664011,ERR2664012,ERR2664013,ERR2664014,ERR2664016,ERR2664017,ERR2664018,ERR2664019,ERR2664021,ERR2664022,ERR2664023,ERR2664024,ERR2664026,ERR2664027,ERR2664028,ERR2664029,ERR2664031,ERR2664032,ERR2664033,ERR2664034,ERR2664036,ERR2664037,ERR2664038,ERR2664039,ERR2664041,ERR2664042,ERR2664043,ERR2664044,ERR2664046,ERR2664047,ERR2664048,ERR2664049,ERR2664051,ERR2664052,ERR2664053,ERR2664054,ERR2664056,ERR2664057,ERR2664058,ERR2664059,ERR2664061,ERR2664062,ERR2664063,ERR2664064,ERR2664066,ERR2664067,ERR2664068,ERR2664069,ERR2664071,ERR2664072,ERR2664073,ERR2664074,ERR2664076,ERR2664077,ERR2664078,ERR2664079,ERR2664081,ERR2664082,ERR2664083,ERR2664084,ERR2664086,ERR2664087,ERR2664088,ERR2664089,ERR2664091,ERR2664092,ERR2664093,ERR2664094,ERR2664096,ERR2664097,ERR2664098,ERR2664099,ERR2664101,ERR2664102,ERR2664105,ERR2664106,ERR2664107,ERR2664109,ERR2664110,ERR2664111,ERR2664114,ERR2664115,ERR2664116,ERR2664117,ERR2664118,ERR2664120,ERR2664121,ERR2664123,ERR2664124,ERR2664126,ERR2664127,ERR2664129,ERR2664130,ERR2664131,ERR2664132,ERR2664133,ERR2664134,ERR2664135,ERR2664136,ERR2664137,ERR2664138,ERR2664139,ERR2664141,ERR2664142,ERR2664144,ERR2664145,ERR2664146,ERR2664148,ERR2664149,ERR2664151,ERR2664152,ERR2664153,ERR2664154,ERR2664155,ERR2664156,ERR2664157,ERR2664158,ERR2664159,ERR2664160,ERR2664161,ERR2664163,ERR2664164,ERR2664166,ERR2664167,ERR2664169,ERR2664170,ERR2664172,ERR2664173,ERR2664174,ERR2664175,ERR2664176
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009468815001086586,0.0,0.0,0.0,0.001317999741568678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011868872694471479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007806191117092867,0.0009132420091324201,0.0,0.0,0.0005358212248242821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005394309719304945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.412315630082441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013644680125282972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014269406392694063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005990893841361131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__,0.0,0.0,0.0,0.002723120168657765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004672487807727127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004177807486631016,0.0,0.00027294231819008916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000136302919608538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.075370121130552e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040766408479412965,0.0,0.0,0.0,0.0,8.784001405440225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001080512805536898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011404459143525118,0.0,0.0,0.0,0.0,0.002412887658789298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032863656903421926,0.0,0.0,0.0,0.0,9.303190994511117e-05,0.0,0.0,0.0006971809639284631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017650743039344075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010221067079403089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002211830131445905,0.0,0.0,0.0,0.0009116924557449287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031888884951989513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020539785564638706,0.0,0.0,0.0,0.0006337938902268982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia; s__,0.0,0.0,0.0,0.00483134223471539,0.0,0.0,0.001609214872533243,0.0,0.0025374002220225193,0.0,0.00037647767487388,0.0,0.0016799877819070406,0.0,0.007742103379851014,0.0,0.0,0.0,0.00027312454479242533,0.0003725435410263575,0.0,0.0,0.00024227153793972284,0.0001292156609381057,0.0,0.0,0.0,0.0,0.0,0.0,0.00045080880403076105,0.0,0.0003103399633234589,0.0,0.00037919668640434037,0.0,0.0013485851896447923,0.0,0.001303908465625713,0.0004811710183098235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001531440472908818,0.0,0.0015459230069718097,0.0,0.0,0.001117152007149773,0.0,0.0,0.0,0.0,0.0,0.0,0.0004576043068640646,0.0,0.0035992030336139853,0.0,0.0004412645380905853,0.0,0.0,0.0,0.0,0.0010214030363526626,0.00017058539220424757,0.0,0.0017264879600181735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028756881110837234,0.0,0.0,0.0,0.0,0.0,0.0,0.003959122902003249,0.0,0.0,0.0007500937617202151,0.0014138118542686242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__,0.0,0.0006161206146709191,0.0,0.0,0.0,0.0,8.469551960701279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005001500450135041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001292156609381057,0.0,0.00032778092315027265,0.0002927314774157665,0.00011140819964349375,0.0,0.000758173106083581,0.0005303632988597189,0.0,0.00039497813513894765,0.0,0.0,0.0,0.00038531005418422637,0.0,0.0010757244841412134,0.008939651024387773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012461369753763335,0.0,0.0,0.0,0.0005318702236654256,0.002248808131690204,0.014333194848358953,0.0,0.0,0.0,0.0,0.0,0.0002136397085004866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007851494588076945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040630219854634103,0.0009823805298516922,0.0003101063664837039,0.0002450304756654109,0.000468764648895278,0.0007578053955744165,0.0009112272792671815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011415525114155251,0.0037598817404717526,0.000478228039265039,0.00015759447788949476,0.0,0.0,0.010458806117414898,0.0,0.00032499187520311994,0.0005117561766127427,0.0,0.0,0.0,0.0,0.0,0.0005990893841361131,0.0,0.0,0.0,0.0,0.003081094404732561,0.0,0.0,0.0,0.0,0.0,0.023153057617532696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54068211581165e-05,0.0,0.0,0.0,0.0006707229435155464,0.0,0.0,0.020359563499332687,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alkalibacterium; s__,0.0,7.248477819657872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010917692727603566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011396155696811608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008545470900422776,0.0009347735770668883,0.0,0.0,0.0,0.0,0.0,0.0,0.0024838549428713363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017905102954341987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001410636196924813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012324377618930243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus; s__,0.0,0.0,0.004095030712730346,0.0001464043101428906,0.0,0.0009880446596186147,0.0,0.0005669135102575913,0.005418406724110588,0.0005273619731451057,0.0002760836282408453,0.00048500319081046586,0.0,0.0,0.0,0.0007300762199573636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003681461540231472,0.0,0.00011709259096630661,0.0002785204991087344,0.0007390983000739098,0.00012130769697337296,0.0007159904534606205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018315689219385327,0.0,0.0,0.0,0.0010252050410082016,0.0,0.0,0.0,0.00014953643704516002,0.0238045520985592,0.0,0.0008375847102718343,0.0,0.0,0.013813876194432903,0.0,8.55334435764384e-05,0.0,0.0,0.0,0.0004035416716120303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.314767080332705e-05,0.0,0.0,0.0,0.012242437940256904,0.00016090967603518558,0.0030398882635665285,0.0008799087502036826,0.0053213545266067724,0.004740192316373979,0.0005070351121815186,0.002883989208298446,0.001439554044534289,0.0010312822275696115,0.0023643528341921794,0.0011989832621936598,0.0,0.0,0.0,0.00010752688172043011,0.0,0.0001588310038119441,0.0,0.0,0.0006460296096904442,0.002397260273972603,0.004531139533389035,0.007022401208155046,0.00022063226904529265,0.010983921127506121,0.010087357837481457,0.0035027133695115934,0.0,0.000603556339662937,0.003184260654479288,0.0,0.0,0.00033786066626123384,0.00013167423793534794,0.0,0.0,0.0,0.0,0.0,0.001066198375615416,0.0,0.0,0.0,0.0,0.0,0.0008491698632543703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus; s__otitis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010210593490746649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001380548077586802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002595570602341656,0.0,0.0,0.0,0.00021673690547862733,0.0,0.0,5.064958087471826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00548817465130382,0.0009470641012860134,0.0,0.00019094901661256445,0.005710804842762506,0.004702852503989027,0.00040478546370423675,0.0039468217698379725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000697173279249588,0.004837659317145781,0.0,0.0,0.001424674143679903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008813578597219458,0.0,0.001635620172648796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031672363510928535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014334040479330315,0.0,0.0031880344426898667,0.0,6.0157612945918305e-05,0.0014851722320701384,0.004413033379786316,0.0009975983742841307,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__,0.0,0.0,0.0,0.0,0.0,0.00013173928794914862,0.0,0.007972221237997379,0.0007929375693820372,0.0,0.0,0.0029865985960433952,0.0,0.0,0.0,0.00014601524399147271,0.0,0.0,0.0018815246419033745,0.0,8.563354551422944e-05,0.0,0.0,0.0,0.0,0.0,0.00014636573870788325,0.0,0.0,9.098077273002972e-05,0.0001856271546009016,0.0,0.004006206799266469,0.0023613276899086657,0.00014584487938628475,0.0005371587462082912,0.0005538832028898254,0.0,0.00042377025132835674,0.007394838807708867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708368232696262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.495098155577183e-05,0.0,0.0069180214458664825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001345586761716625,0.01793046295249934,0.00037545591074876635,0.00016431828451710963,0.0,0.00010366275051831375,0.002798970701097016,0.003644314868804665,0.0,0.0,0.0,0.0002121855107608366,0.00014387799146323916,0.00010233319688907081,0.0011543904073880987,0.0021133457785918073,0.0012544802867383513,0.0,0.0013977128335451081,0.0002323188742491122,0.0013131766062391902,0.0009152086137281292,0.00017123287671232877,0.00022495018960087408,0.0,0.0,0.0004631773969430292,6.593044338223174e-05,0.0007153428712382832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003697313285679073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.918219923303308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.389617587289857e-05,0.00010467641901970534,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium,0.0,0.0,0.0,0.0,0.0,0.00016467410993643578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003721276397804447,0.0,0.001937560548767149,0.0,0.0005755119658529567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003206709422792304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium; s__,0.0,0.0,0.0,0.00035137034434293746,0.0,0.0,0.0,0.0,0.0,0.0,7.529553497477599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003101063664837039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028756881110837234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__,0.0,0.005291388808350246,0.009197568981767363,0.0010541110330288123,0.000737164129593454,0.0008892401936567533,0.004375935179695661,0.0005314814158664918,0.0033303377914045565,0.0058821143158492555,0.002785934794066712,0.002833439693682195,0.0006872677289619712,0.0013670767897035778,0.0049120067662079955,0.007621995736354875,0.0022041266148288743,0.00012111914086156082,0.002670551104637048,0.004967247213684766,0.0,0.004790940766550522,0.000678360306231224,0.006874273161907223,0.000920365385057868,0.0008343514407461486,0.004800796229618571,0.001977495543672014,0.0022741486156120302,0.003396615515254443,0.005648369132856006,0.00038733417255737385,0.0012695725772323319,0.0,0.00411282559869323,0.007488624873609706,0.001155930162552679,0.0,0.00299898947093914,0.0014435130549294705,0.00032968240594893585,0.003643935450286309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000545968143945688,0.0,0.0,0.0,0.0,0.0001787437886533443,0.0007598784194528875,0.0,8.17817517651228e-05,0.0,0.00042061578150412205,0.0,0.005239199519024306,0.003126530304742532,0.001930916112422227,0.002711251694532309,0.0006191950464396285,0.005701451278507256,0.009751252765112184,0.0025985549499302828,0.0023257977486277792,0.007932861649667677,0.001875058595581112,0.006123067596241286,0.001103064601218167,0.0,0.0,0.0,0.00017921146953405018,0.0,6.353240152477763e-05,0.0,9.608609313945295e-05,0.00559892328398385,0.003995433789954338,0.00298862394755447,0.005285678328718853,0.002426954959498219,0.004003176073579038,0.01991099390143399,0.0005920078934385792,0.0,0.0017642416082455082,0.00045489437921132685,0.0,0.0005452067242162653,0.0016555172646800461,0.004378168411350319,0.0,0.0,0.0008651905021309322,0.00034705351565211356,0.00038298454383805223,0.0008153281695882593,0.0015610878317311643,0.0,0.00018148271377151326,0.00034411562284927734,0.002664480426316868,0.0015519311293959181,0.0017674089784376105,0.0008121277747698972,0.0,0.0024971015785249266,0.0011501437679709964,0.0,0.0,0.0,0.0,0.0,0.0009236361469475315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007903749890225696,0.0,0.0,0.0,0.0016441262264651286,0.0,0.0,0.0,0.0,0.0016430738119312437,0.0,0.0,0.0,0.0005064958087471826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082449606232053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
