Taxon,ERR3237337,ERR3237338,ERR3237339,ERR3237340,ERR3237341,ERR3237342,ERR3237343,ERR3237344,ERR3237345,ERR3237346,ERR3237347,ERR3237348,ERR3237349,ERR3237350,ERR3237351,ERR3237352,ERR3237353,ERR3237354,ERR3237355,ERR3237356,ERR3237357,ERR3237358,ERR3237360,ERR3237361,ERR3237362,ERR3237363,ERR3237364,ERR3237365,ERR3237366,ERR3237367,ERR3237368,ERR3237369,ERR3237370,ERR3237371,ERR3237372,ERR3237373,ERR3237374,ERR3237375,ERR3237376,ERR3237377,ERR3237378,ERR3237379,ERR3237380,ERR3237381,ERR3237382,ERR3237383,ERR3237384,ERR3237385,ERR3237386,ERR3237387,ERR3237388,ERR3237389,ERR3237390,ERR3237391,ERR3237392,ERR3237393,ERR3237394,ERR3237395,ERR3237396,ERR3237397,ERR3237398,ERR3237399,ERR3237400,ERR3237401,ERR3237402,ERR3237403,ERR3237404,ERR3237405,ERR3237406,ERR3237407,ERR3237408,ERR3237409,ERR3237410,ERR3237411,ERR3237412,ERR3237413,ERR3237414,ERR3237415,ERR3237416,ERR3237417,ERR3237418,ERR3237419,ERR3237420,ERR3237421,ERR3237422,ERR3237423,ERR3237424,ERR3237425,ERR3237426,ERR3237427,ERR3237428,ERR3237429,ERR3237430,ERR3237431,ERR3237432,ERR3237433,ERR3237434,ERR3237435,ERR3237436,ERR3237437,ERR3237438,ERR3237439,ERR3237440,ERR3237441
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__panacihumi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030724187164518987,0.0,0.0,0.0,0.000262035194602075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__plantarum,0.0,0.0,0.0,0.0,0.0020915144271811507,0.0,0.0,0.0,0.0,0.0,0.0004363502744413568,0.0,0.0,0.0,0.0,0.0006827790040779678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006956851708381425,0.0,0.0,0.0011614401858304297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017221135029354207,0.0,0.0,0.0009682925228123154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae,0.0,0.0,0.0,0.002493218992301159,0.008984975243298617,0.001415305159656354,0.0,0.0011808505404031294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005604288499025341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007398273736128237,0.0,0.0,0.0,0.0,0.0010226298080095006,0.000730835859679515,0.0,0.0,0.0,0.0,0.00022437575459703182,0.00023316639970803513,0.0,0.0008882805219012116,0.0005219263431448237,0.0,0.0016123475504719906,0.002881404029599878,0.0012428605342903825,0.00026083100759018233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015903208706227199,0.0030397715222893014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005186109105232062,0.0008852877185085153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__Nocardiopsis,0.0,0.0,0.0,0.0,0.004012292982755677,0.0003724487262253563,0.00026882886007891427,0.001377658963803651,0.0,0.001398331645691692,0.002158785568288818,0.0011115986543805763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004506534474988734,0.0,0.0006090199053348006,0.0006285355122564425,0.0,0.0,0.0005762936705557428,0.0,0.0030179838765244955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004977600796416127,0.0,0.0,0.0,0.0005426132252930112,0.0,0.0,0.00039477580024344506,0.0,0.0,0.0,0.0005514004156710826,0.0,0.0,0.0,0.0004593639575971731,0.0,0.0,0.002533982515520643,0.003758287927525766,0.0009453072248480756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005757253266805073,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__Streptomonospora; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020671122441948597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045249687777154337,0.0007057047200157553,0.00037512191462225225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__Thermobifida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002641067450566107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Cellulosimicrobium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006417684285586951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006709876366958855,0.0,0.00047748651100606407,0.0,0.000288176133252644,0.0,0.0,0.00038486419207179766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005495885936813014,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Promicromonospora; s__,0.0,0.0,0.0,0.0,0.0004695236469182175,0.0,0.0,0.0005248224624013908,0.0,0.0005304016587106418,0.0006315596077440691,0.0009507093754570718,0.0,0.0,0.0,0.00013094391859029517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041235072903608895,0.0,0.0,0.0,0.0,0.0,0.00016026839614073703,0.0,0.0,0.0,0.00021746930964367653,0.0,0.001309171087990078,0.0008513239178363275,0.0002792945020877264,0.0,0.0,0.00024391235416073824,0.00047433079829873356,0.0,0.0,0.00018962288748251914,0.0002504430916236418,0.0003139498377925838,0.0006918347772763723,0.0012419813823373366,0.0010209116741249937,0.0,0.0005757147086883574,0.0006495219924087118,0.0,0.0,0.0006220927766545547,0.0,0.0,0.0,0.0,0.0,0.0,0.0007601947546561928,0.002904877568436946,0.0004651511741315928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006218157018494003,0.0,0.0,0.0,0.0,0.0,0.0,0.0002338762931983271,0.0,0.0,0.0,0.0,0.0004723526112242789,0.0,0.0001570159981855929,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Xylanimicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005602645894706404,0.0004418700709873875,0.0002338762931983271,0.00022415996054784694,0.0005895791878546687,0.0005036786530193736,0.0006786217192881258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Microlunatus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005160747735005161,0.0,0.0,0.0,0.0,0.0,0.0,0.0010803511141120863,0.0006123490389522028,0.0007126097158251499,0.0006250804331439707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002689643910358011,0.0,0.00023536795857523928,0.0,0.0,0.0,0.0,0.0,0.0005059404385980216,0.00043550055344862,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7243947858473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__,0.0004481063891298063,0.0009231249911237982,0.0,0.0,0.0003414717432132491,0.0,0.00020812556909335299,0.00029521263510078234,0.00017350191936498296,0.0009643666522011669,0.0,0.0007313149041977475,0.0,0.0,0.0,0.0,0.0,0.0,0.000931098696461825,0.000489707970813405,0.0009913114467315878,0.00022539244802715315,0.0,0.0,0.000427455815865187,0.0,0.0,0.0003140767157707037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023028588347534295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011141351923474828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__acnes,0.0,0.0,0.00070298769771529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002526238430976276,0.0015942664911510896,0.0,0.0,0.0002313928252266054,0.0022728123012458377,0.0015716374269005848,0.002094448608845187,0.0,0.0,0.0,0.0,0.0009764013422080423,0.0006743492529708832,0.0,0.0,0.002198726032269538,0.00414378634678122,0.0004108711677200275,0.0,0.0,0.0016105480158048445,0.0002742815347575656,0.0016577608961565698,0.001564391470341745,0.0,0.0,0.0,0.0,0.00022834277512586036,0.0003939955084512037,0.0,0.0,0.0,0.0,0.0003721314864585487,0.000691085003455425,0.0006956851708381425,0.00044569686862006496,0.004670111287758347,0.0,0.00034676735763273484,0.000994174486343182,0.0,0.0,0.0,0.0005193070959605327,0.0,0.0006292244301459394,0.0,0.0,0.0005089849990809993,0.0,0.0,0.0004187537244922611,0.0,0.00015655577299412916,0.000414577328542662,0.00027149812666292603,0.0,0.0,0.0003401939105290015,0.0005909446423915878,0.0008824664938503116,0.0007250580046403712,0.03649815043156597,0.005501588742623695,0.0012785107906310728,0.00043341076939079783,0.0018133462282398454,0.02389577586493403,0.02208003801636061,0.00032012654413980115,0.0019614142473072826,0.0002607614233562001,0.00176032292820614,0.0002569739885218285,0.011929824561403509,0.0,0.0,0.0006051698798305524,0.0,0.00016811997041088521,0.0,0.0002518393265096868,0.00020358651578643774,0.0005313966876273138,0.0011918161954578561,0.0,0.002721878459053875,0.0009882361884490393,0.1366591294516676,0.00034626038781163435,0.0007078810759792355
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__granulosum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016088927892350446,0.0,0.0,0.0,0.00014029705563245912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005232497296543063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002991126325235136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032975315620878084,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae,0.0,0.0,0.0,0.001287706512507192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007721581821190227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233808623947776,0.0007466552890622619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021290359561418592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006232266741016515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Amycolatopsis; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005704608253855068,0.0005543025345005543,0.0,0.0004593639575971731,0.0004892367906066536,0.0006514786591384688,0.0,0.0,0.0007052291994898342,0.0004932811702670522,0.0003997566698531329,0.0007353887448752597,0.001346536294332118,0.0015501144970935354,0.0014707217430776215,0.0,0.0,0.0006389886709035645,0.0008308684236764266,0.0,0.001016872551973486,0.0004903535618268206,0.0011834556906166005,0.001229191010212908,0.0014561859349570283,0.0,0.0013687946648840504,0.0009578717174820626,0.0011334927907937333,0.0010868368919216376,0.0011432157987940194,0.00211265875647923,0.0007914950261733014,0.0008822082350745635,0.0007085289168364184,0.0003641660597232338,0.0003663706624330501,0.0,0.0005131226363100781,0.000690911374913636,0.0003693444136657433,0.000456190026742174
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Amycolatopsis; s__lactamdurans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001926040061633282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Jiangella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010339394735114553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Prauserella; s__rugosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005610961284367138,0.0012144685879340905,0.0004351414209618126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia,0.0,0.0,0.0,0.0,0.0008750213419839508,0.0,0.000624376707280059,0.0018204779164548242,0.0,0.0009000755420544225,0.002170268470247801,0.0007020623080298377,0.0,0.0,0.0,0.0005986007706984922,0.0007188109161793372,0.0,0.0,0.0006692675601116534,0.0,0.0,0.0,0.0007942335646101512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002495304886857623,0.0006201336732584579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007347886889947616,0.0009439778068891115,0.0017441657655143546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011324098995601655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009427528382878003,0.0,0.0,0.0,0.0,0.0,0.000288176133252644,0.0001513317191283293,0.0,0.00029478959392733434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003618058832782759
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__,0.0,0.0,0.0,0.0,0.0,0.0020112231216169243,0.0005029701253089363,0.0033949453036589963,0.0010843869960311435,0.002652008293553209,0.004156810509151873,0.0030861488957144947,0.0,0.0,0.0,0.0004208911668973774,0.0005969785575048733,0.0011243882005379426,0.000446927374301676,0.0009630923425996964,0.0,0.0009413449299957574,0.0009764013422080423,0.0,0.00093711467324291,0.0004935465055411813,0.0,0.00040526027841381127,0.0,0.0012370521871082668,0.0,0.0,0.0,0.0007081697032125153,0.0007263246112300959,0.00043806694945134787,0.0,0.0,0.0008882805219012116,0.0007937629801994194,0.0,0.0008544063942672087,0.0,0.0005027301037579075,0.0,0.0,0.0,0.0012332600755767071,0.0,0.0,0.0017777145701486168,0.0009825075132927487,0.0012732410088254788,0.0,0.0006270197270052574,0.0007486685610249953,0.0007418672799436181,0.0014639602592361088,0.0,0.0,0.0,0.0,0.0009269988412514484,0.000668985817500669,0.0005959187617774485,0.0006890459363957598,0.0010176125244618396,0.0,0.000687795254212746,0.0010011159981618853,0.0012754145097156576,0.0007994556897431536,0.0010602242113496132,0.0,0.0014501160092807424,0.0,0.001761234679981843,0.0006818724216699055,0.001005512984986651,0.0,0.0,0.0006788635823631241,0.001431153962036758,0.001099068328232529,0.0,0.0006677086969057772,0.0011135539502612568,0.0007655502392344498,0.001352878447850515,0.0011566752814877736,0.0009221636264084608,0.0013895003301782963,0.0018269036784649526,0.0006960309856617617,0.0009533917360723858,0.00045806966051948494,0.0026274613999350514,0.0009600741574521619,0.0010118808771960432,0.001052459670834165,0.0012352952355612992,0.0011776898436027887,0.0009002770083102493,0.0007550731477111845
