Taxon,ERR3237337,ERR3237338,ERR3237339,ERR3237340,ERR3237341,ERR3237342,ERR3237343,ERR3237344,ERR3237345,ERR3237346,ERR3237347,ERR3237348,ERR3237349,ERR3237350,ERR3237351,ERR3237352,ERR3237353,ERR3237354,ERR3237355,ERR3237356,ERR3237357,ERR3237358,ERR3237360,ERR3237361,ERR3237362,ERR3237363,ERR3237364,ERR3237365,ERR3237366,ERR3237367,ERR3237368,ERR3237369,ERR3237370,ERR3237371,ERR3237372,ERR3237373,ERR3237374,ERR3237375,ERR3237376,ERR3237377,ERR3237378,ERR3237379,ERR3237380,ERR3237381,ERR3237382,ERR3237383,ERR3237384,ERR3237385,ERR3237386,ERR3237387,ERR3237388,ERR3237389,ERR3237390,ERR3237391,ERR3237392,ERR3237393,ERR3237394,ERR3237395,ERR3237396,ERR3237397,ERR3237398,ERR3237399,ERR3237400,ERR3237401,ERR3237402,ERR3237403,ERR3237404,ERR3237405,ERR3237406,ERR3237407,ERR3237408,ERR3237409,ERR3237410,ERR3237411,ERR3237412,ERR3237413,ERR3237414,ERR3237415,ERR3237416,ERR3237417,ERR3237418,ERR3237419,ERR3237420,ERR3237421,ERR3237422,ERR3237423,ERR3237424,ERR3237425,ERR3237426,ERR3237427,ERR3237428,ERR3237429,ERR3237430,ERR3237431,ERR3237432,ERR3237433,ERR3237434,ERR3237435,ERR3237436,ERR3237437,ERR3237438,ERR3237439,ERR3237440,ERR3237441
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Emticicia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4131440176118234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004722807527428613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018970292521910688,0.0,0.0,0.0,0.00022475066722854335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Flectobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011988665261934172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979584714709475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00024661380278483895,6.416117286624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__,0.0,0.0006077471771742955,0.0,0.0,0.0041008116189662535,0.0,0.0,0.0025474902503459557,0.0003022517757291824,0.0006454611174222865,0.003020632455586463,0.0008239171374764594,0.0,0.0,0.0,0.013016245840673322,0.009859020765860165,0.0053639846743295016,0.0,0.000938149165717349,0.0,0.0004623082780376373,0.000644443142539106,0.0006528156221616712,0.0017778363073681438,0.0,0.0,0.0009809264305177111,0.003919967333605553,0.0023215995821120753,0.002381708478882185,0.0004332584977746268,0.0,0.0012252108502393436,0.0,0.0,0.00021907937976193374,0.0,0.0004885478633215507,0.0016200972058323501,0.0,0.003290398785083526,0.0031294933603992214,0.0021010539157545155,0.0015881724466518437,0.0,0.0,0.004831192451972263,0.0,0.002038771208403884,0.010710962402740106,0.002672367717797969,0.018469175457166843,0.0005577911470576517,0.0010053561214054185,0.0005800641123492596,0.0,0.000976383718801489,0.0,0.0004596548410012118,0.004666641165895268,0.0,0.002980406043437205,0.0032279805611720052,0.0011325416981261584,0.0010075741783058857,0.002560126924602459,0.0009724823512462181,0.0,0.004432520704537502,0.0015395487355509565,0.0010011778563015312,0.0008755245599734323,0.0007027631368790928,0.0,0.0,0.0,0.0013759364011619018,0.0006207324643078833,0.0,0.0,0.001472211998527788,0.00018627755355479664,0.0008366585146093448,0.0,0.0,0.0,0.00011778100584978996,0.0,0.00025926213994970315,0.0003026467836900897,0.0003604355579163031,0.0002406043982484,0.0,5.443658138268917e-05,0.0,0.0,0.0,0.0011577264457798115,0.0,0.0002534069151931524,0.0007062490867468706,0.0,0.0015422417398578
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Leadbetterella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002177759629780863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019893145390474025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.794058504382138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Pontibacter; s__,0.0,0.0002558935482839139,0.0,0.0004678435531158381,0.008201623237932507,0.0,0.0,0.0013838218643854572,0.0,0.0,0.0009556803249313105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036855860081753,0.00036510785894666384,0.0,0.0004101001816157947,0.00019868301544050863,0.00039507473497069865,0.0,0.0,0.0,0.0,0.0033953393888389097,0.0,0.0,0.0,0.0009972646455436516,0.0003121206866655107,0.0,0.0,0.0,0.0,0.000560033602016121,0.0,0.0015186455931154733,0.0,0.0,0.0,0.0,0.0,0.0008525633738774583,0.0,0.0,0.0008315349739650359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007939492708202749,0.0,0.0,0.0012393767705382436,0.0,0.0,0.0,0.0,0.001692839648465639,0.0,0.001341420739531086,0.0010347786583211347,0.0007067137809187279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012799414883891023,0.0,0.0005898789195901894,0.0009331960355258077,0.0010120397836328738,0.0012957029777610253,0.0018525783531668193,0.0,0.001366987257725919,0.0009592699178139016,0.0008254003191547901,0.000607049360701142,0.00052932967614648,0.000644575698180718,0.0006804572672836146,0.00039331366764995085,0.000706547338671691,0.0004092280935086194,0.0,0.0,0.0,0.00031659441819687303,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001258019876714052,0.0,0.0,0.00023892008123282762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001382217768409413,0.0003563721316993011,0.0,0.0004015038142862357,0.0,3.466745246225581e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032459867799811143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003828032979976443,0.0,0.0,0.0,0.0,0.0,0.00034398410029047545,0.0,0.0,0.0,0.0002676749088232342,0.0004346476249611922,0.0,0.0,0.0,0.00021795039449021403,0.0,0.0004393887614119026,0.0003370407819346141,0.0006603202553238321,0.00022764351026292827,0.0,0.0004735658190715479,0.0,0.0,0.0,0.0,0.00016538949225425878,0.0,0.00028156323910350265,0.00019482733427499878,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rudanella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.532860044029558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.588117008764276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__,0.0003215640877226831,0.0,0.00021636324297592187,0.0004678435531158381,0.0,0.0,0.0,0.0010693168952069442,0.0,0.0014458329030259218,0.0015359148079253204,0.0014712806026365348,0.0,0.0,0.0002936803656320552,0.00021530632217655119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039507473497069865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011550345066558864,0.0,0.0,0.0,0.0,0.0,0.0005741551010710962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004590138851700264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.571551158447327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.691872720580855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254003191547901e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Sporocytophaga; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.00012181999066046738,0.0,0.0,0.0001290922234844573,8.532860044029558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012000720043202592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005311614730878187,0.0,0.0,0.0007991105552081161,0.0004326975083835142,0.0010445180809681603,0.0,0.0,0.0005047700772298218,0.0003828032979976443,0.0003622860248165927,0.0006388755789809935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002676749088232342,0.0004036013660353927,0.00019307504183292573,0.0009422439364857791,0.0,0.0,0.00011778100584978996,0.0005126202216472197,0.0003370407819346141,0.0003714301436196555,0.0001517623401752855,0.0001604029321656,0.0006051118799247556,0.00021774632553075667,0.0,0.0,0.0,0.0,0.00017901897601145723,0.0,0.0,0.00010786322942508899,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.532860044029558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017818606584965057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004187750828825685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023892008123282764,0.0,0.0,0.0,0.0,0.0002935995302407516,0.0,0.0,0.0,0.0,0.00036510785894666384,0.0,0.0,0.0,0.0,0.0,0.0,0.00010899182561307902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012171076653440763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029200277402635324,0.0,0.0,0.0002747672111128072,0.0,0.0,0.0004912395611593254,0.0,0.0,0.0,0.0003836166194523135,0.0008158632187577595,0.0,0.0,0.0,0.0,0.0,0.0,0.00037857755792236635,0.0,0.0006038100413609879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012871669455528383,0.0,0.0,0.0007846214201647705,0.0004514938557575282,0.0008299565493335938,0.0007000077778641985,0.0010042370549716614,0.0003414652653943924,0.00038496703719743995,0.0,5.443658138268917e-05,0.0,0.0,0.00030692107013146453,0.0,0.0002813155337322899,0.0001689379434621016,0.00029224100141249815,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__Cesiribacter; s__andamanensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031756113051762465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8120879649679994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__Candidatus Amoebophilus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7513343971826336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales,0.0,0.0,0.0005563626247952276,0.0,0.0,0.0,0.0,0.0,0.0,0.0001290922234844573,8.532860044029558e-05,0.0,0.0,5.4000054000054e-05,0.000367100457040069,0.00015658641612840087,0.0,0.0,0.0,0.0014072237485760236,0.0,0.0006798651147612314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005170473554548496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004146653305228239,3.9596903522144565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003474393718296157,0.0,0.0011885895404120444,0.0,0.0,0.0,0.0009422850412249705,0.001690668115810766,0.00022360645264334772,0.0,0.0,0.0003865979381443299,0.00022932273352698363,0.0,0.0,0.0,0.0,0.0,0.00025743338911056766,0.0006979584714709475,0.00032981530343007914,0.0007410313412667277,0.0,0.0006834936288629595,0.0,0.0002613767677323502,9.485146260955344e-05,0.00033684615754775996,0.0007892763651192465,0.0,0.0,0.0,0.0,0.00033077898450851757,0.00010229655772083269,8.44689717310508e-05,0.0,0.00014381763923345197,0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6692556267362094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001530046283900088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015143102316894655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002685153541961627,0.0,0.0,0.0,6.416117286624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957130623142411,0.0005938242280285036,0.001467651927573084,0.0,0.0,0.0,0.0002202602742240414,0.0015071442552358582,0.002024195084778053,0.0,0.006947566308390208,0.0014072237485760236,0.0025253293577144247,0.0019852061351027955,0.000966664713808659,0.0004257493188010899,0.0009876868374267466,0.0003375432477286152,0.0,0.0006975476839237057,0.000381107935211651,0.0,0.0,0.0018118082634211666,0.0,0.0,0.0,0.0,0.0,0.0,0.0016093341380004024,0.0,0.0,0.00033747679847010516,0.0,0.0,8.662758799919147e-05,0.0,0.0006660323501427212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.211625139725237e-05,0.0,0.0006175979074329725,0.0,0.0,0.0,0.0003320955227485433,0.0,0.0010750211164862167,0.0,0.0003865979381443299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014134941575574822,0.0,0.00023556201169957992,0.0,0.0,0.00033016012766191606,0.00039837614296012446,8.02014660828e-05,0.0,0.0,0.0,0.0,0.0,0.0005237333921384861,0.0,0.0,0.00019482733427499878,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013425591242383558,0.0003413144017611823,0.0006473634651600754,0.0,0.0,0.0,0.00011743981209630065,0.0001666984187464279,0.0,0.0008173607421635539,0.0,0.00018255392947333192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002137078308655167,0.0,0.0,0.0,0.0008357360745476579,0.0,0.0,0.001475448536355052,0.0012060586712071227,0.0005834305717619603,0.001459245361684386,0.0012259762737532904,0.0033136435672093357,0.0,0.0,0.0025490888900106,0.0017667844522968198,0.002536002173716149,0.00194857051589203,0.0,0.0,0.0002899484536082474,0.0,0.0,0.0,0.0,0.0,0.0,0.0006114042991375981,0.0007328563950444949,0.0005889558989822842,0.0007846214201647705,0.0,0.0006590831421178538,0.0009333437038189313,0.0007978869751829637,0.00020867321774101758,0.00038496703719743995,0.0002104736973651324,0.0001633097441480675,8.428150021070375e-05,0.0008949599623174752,0.0006138421402629291,0.0008820772920227135,0.0007927983223364534,0.0,0.00024353416784374848,0.00021572645885017797,0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Brumimicrobium; s__,0.0,0.0,0.0,0.00031189570207722537,0.0,0.0,0.0,0.0,0.0,0.0,0.0001023943205283547,0.00211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003122161671207993,0.00023046026206624087,0.0,0.0,0.0,0.0,0.0006674598798572216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001800108006480389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045224684455042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011170485765178274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020938754144128426,0.0,0.00010897519724510701,0.0,0.0,0.0,0.00039894348759148186,0.0,0.00024060439824839997,0.0007366579407779634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Crocinitomix; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65023141950044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012076200827219756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001552312946289972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011005337588730534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Cryomorpha; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006491973559962229,0.0,0.0,0.0008338544923910778,0.000793278765369776,0.0012246074052730154,0.0,0.0,0.0,0.0013545347467608952,0.0012076200827219757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016729681801452137,0.0,0.0005470459518599562,0.0,0.0004240482472672446,0.0005884660651235779,0.0,0.0005370307083923253,0.0,0.0003164034556760029,0.0,0.00025664469146496,0.0005524934555834726,0.0,0.0,0.0,0.0,0.0,0.00023016725487187356,0.0,0.0,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009786651008025053,0.0,0.0009916610322289836,0.0013077771874616861,0.0,0.0009736209571911035,0.0,0.0,0.0,0.0007572265753605057,0.0,0.0,0.0,0.0,0.000493339911198816,0.0,0.0,0.0,0.00039890585821746066,0.0,0.0,0.0,0.0,0.0,0.0001000060003600216,0.0,0.0010686765284886664,0.0,0.0,0.0009529034679911062,0.0,0.0008563273073263558,0.0,0.00017404420722863607,0.00017277722105117662,0.0002573798728939397,0.0,0.0,0.0,0.0,0.00033582659136009767,0.0,0.0,0.0001637465203864418,0.0,0.0,0.0,0.000767233238904627,0.0,0.0012698194797172077,0.0,0.0,0.0004322143783316525,0.0,0.0,0.00042905456564534854,0.0004122497055359246,0.0005736195392929385,0.0,0.0,0.0,0.0,0.0,0.0,0.0009581337221412205,0.0,6.691872720580855e-05,0.0004967401428127911,0.0,0.0004187750828825685,0.00025914059555220503,0.000544875986225535,0.00019630167641631658,0.0,0.0,0.0003164034556760029,0.0007588117008764275,0.0008661758336942399,0.0004867204251568687,0.00027218290691344586,0.0,0.0001413094677343382,0.0,0.0,0.0,0.0,7.306025035312454e-05,0.0,0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Owenweeksia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.435834727764191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
