Taxon,ERR2664001,ERR2664002,ERR2664003,ERR2664004,ERR2664005,ERR2664006,ERR2664007,ERR2664008,ERR2664009,ERR2664011,ERR2664012,ERR2664013,ERR2664014,ERR2664016,ERR2664017,ERR2664018,ERR2664019,ERR2664021,ERR2664022,ERR2664023,ERR2664024,ERR2664026,ERR2664027,ERR2664028,ERR2664029,ERR2664031,ERR2664032,ERR2664033,ERR2664034,ERR2664036,ERR2664037,ERR2664038,ERR2664039,ERR2664041,ERR2664042,ERR2664043,ERR2664044,ERR2664046,ERR2664047,ERR2664048,ERR2664049,ERR2664051,ERR2664052,ERR2664053,ERR2664054,ERR2664056,ERR2664057,ERR2664058,ERR2664059,ERR2664061,ERR2664062,ERR2664063,ERR2664064,ERR2664066,ERR2664067,ERR2664068,ERR2664069,ERR2664071,ERR2664072,ERR2664073,ERR2664074,ERR2664076,ERR2664077,ERR2664078,ERR2664079,ERR2664081,ERR2664082,ERR2664083,ERR2664084,ERR2664086,ERR2664087,ERR2664088,ERR2664089,ERR2664091,ERR2664092,ERR2664093,ERR2664094,ERR2664096,ERR2664097,ERR2664098,ERR2664099,ERR2664101,ERR2664102,ERR2664105,ERR2664106,ERR2664107,ERR2664109,ERR2664110,ERR2664111,ERR2664114,ERR2664115,ERR2664116,ERR2664117,ERR2664118,ERR2664120,ERR2664121,ERR2664123,ERR2664124,ERR2664126,ERR2664127,ERR2664129,ERR2664130,ERR2664131,ERR2664132,ERR2664133,ERR2664134,ERR2664135,ERR2664136,ERR2664137,ERR2664138,ERR2664139,ERR2664141,ERR2664142,ERR2664144,ERR2664145,ERR2664146,ERR2664148,ERR2664149,ERR2664151,ERR2664152,ERR2664153,ERR2664154,ERR2664155,ERR2664156,ERR2664157,ERR2664158,ERR2664159,ERR2664160,ERR2664161,ERR2664163,ERR2664164,ERR2664166,ERR2664167,ERR2664169,ERR2664170,ERR2664172,ERR2664173,ERR2664174,ERR2664175,ERR2664176
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__,0.0,0.05777230010784162,0.04978611554914189,0.03603456709603783,0.0014328226606414637,0.002404707086211307,0.026511712366079535,0.012644086731325851,0.0,0.0,0.0,0.006219818427660807,0.0,0.005878339369128222,0.0,0.006574380334027523,0.0,0.0,0.0,0.0,0.0,0.002112194818910356,0.0,0.0,0.0010461005699444485,0.0,0.0012964003284214164,0.0,0.0,0.002156655806910476,0.0006826760902738736,0.0,0.0014690451206715634,0.005826702587557171,0.0005586815116325472,0.008741442864665614,0.0012703789964005929,0.0,0.008192969608202124,0.012558358365603851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027373650326963047,0.0,0.0,0.0006281078251766553,0.0010581388513314913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004755629404686873,0.010821681670178126,0.0,0.00044177416504682807,0.012587883635751274,0.002985512920908379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015341625116431976,0.0001863238308179616,0.0,0.0,0.0020240242882914594,0.0013201320132013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005186844276788872,0.02310260014054814,0.005536811142832425,0.0,0.0037919248023926514,0.0,0.004770394641738544,0.0005595188138201147,0.0,0.006921213519437075,0.006114015854275594,0.0,0.0,0.002600708277999115,0.003585243890933107,0.0014672201545949041,0.00224808251785242,0.0,0.0,0.0,0.0,0.0006344079820058827,0.0,0.001113754872677568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005538806702657225,0.0020433769492740634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__garvieae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006296653633270705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010495626822157435,0.0,0.0,0.0,0.0,0.0,0.006791171477079796,0.001244879929322946,0.0032659334325920945,0.0,0.0,0.0,0.0,0.0,0.00013458346417836794,0.0016019772976931528,0.0031486374000217147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170381285687972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007452953232718465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009036431085322934,0.0,0.0003847210772190162,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,0.005686390215117214,0.031838956503877164,0.027469978869247024,0.04271971302788195,0.014603769425768765,0.014735226400613968,0.039222807336117674,0.04052201289798405,0.01657034312734915,0.037736922989356256,0.02200274557657108,0.04295924280471315,0.03155736148558842,0.005878339369128222,0.04686008780301584,0.03695536771611744,0.017783437253007815,0.010620012277470841,0.028809830212960272,0.022463800802923,0.0,0.028514630055289807,0.011427249595188526,0.027016520894071916,0.010713512733569007,0.026059915907498246,0.040923037033836054,0.006184267538503959,0.02843119915104351,0.020006424081126968,0.026865312023130673,0.0353489265645262,0.013557187827911857,0.005012217279619071,0.027175864958697477,0.016113744075829384,0.015915025760462984,0.0,0.03130721347491761,0.030038724620896816,0.018374050502976802,0.0010821209570758686,0.004902736043017555,0.0,0.011961617666389169,0.0,0.0,0.011979609175870858,0.0,0.016018594132797288,0.005322654230242815,0.02150002263160277,0.002568455879151974,0.01680188432347553,0.02439597907236494,0.0,0.005798374698001318,0.0,0.0,0.0,0.009273801510732182,0.0025393600812595226,0.0006446859458463806,0.0,0.0019331676332504833,0.030424568842032887,0.0037349166826278492,0.0,0.0,0.011619584894539637,0.0,0.002904801725276176,0.031900021181952974,0.03100421170142589,0.0039085989176187615,0.020495963648668243,0.013882735194210604,0.042436345481777334,0.05347652183442003,0.023709707471585614,0.022096976203256395,0.029926702366032433,0.02934835218022616,0.045350417394680646,0.04777827314608411,0.0,0.0024478306101217797,0.0017308801846272197,0.005952023086635003,0.002155423511592683,0.0,0.0022753128555176336,0.0024916943521594683,0.04530629887225431,0.032194307800421644,0.030971537330218877,0.04176431494630802,0.03284554582354198,0.06299212598425197,0.09907001397388328,0.028570429430689607,0.0,0.009920406044526474,0.0161072693540226,0.0,0.008612852289583233,0.008355467020805666,0.028917822436078877,0.0,0.009521290663845543,0.004993514915693904,0.001605929586164299,0.003593330778075891,0.016895874263261296,0.02791395120825884,0.0010880146595659394,0.00278438718169392,0.01075106757096207,0.02031222281355331,0.027028163093736866,0.0062297533017692495,0.0170095650604584,0.0,0.013979031452820768,0.03221622379583538,0.002509410288582183,0.027929743737402823,0.0029342972570699554,0.0,0.0095392077607114,0.0,0.0014272121788772598,0.0026699417952688632,0.01203272139256159,0.01214430894308943,0.004616652926628195,0.0049937102123279835,0.0,0.020619324103022182,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__,0.003326001823936484,0.026395522004827195,0.053084574550327265,0.050505462253383336,0.0047944450567618205,0.004400102327961115,0.061966587978935894,0.028791956532778145,0.011599240189144404,0.00404120894757812,0.007855399633923123,0.02267722619277574,0.0032278889606197547,0.0,0.008780301584271807,0.016048021560700725,0.01207517344340037,0.008410067526089625,0.022001743534393287,0.04867156840633317,0.0,0.011741318258060508,0.002544529262086514,0.05107871720116618,0.0051583579828295215,0.00350385423966363,0.033447128473272546,0.0073659747114664985,0.008180049522461975,0.021795989537925022,0.028672395791502693,0.03981557081792421,0.01981112277019937,0.0,0.06097609641246657,0.007618044584869229,0.0021525866327898936,0.0,0.010573050164774809,0.00687633455177156,0.0015910490659002258,0.0,0.0,0.0,0.0034614204968671956,0.001123516606979847,0.0,0.005352591333899745,0.0031570331683361263,0.0005025441296563854,0.0,0.0023536866880912504,0.001175395063340734,0.0,0.0,0.0,0.0005710520535910389,0.0,0.0,0.0,0.0005235210530252038,0.0,0.0,0.0,0.0,0.007104795737122558,0.0,0.0,0.002076338575720092,0.0019365974824232727,0.0013214565387627251,0.0,0.0036432959118830755,0.0,0.0,0.0,0.0,0.003344982526210684,0.0029587419867404528,0.001956400223588597,0.009035605653963143,0.018153507272796323,0.014168170018040216,0.03451756940399922,0.014117996730569179,0.00022388895108026418,0.0,0.0,0.0007815787891540913,0.0009903297215425842,0.0,0.0,0.0011271950640721405,0.03634720421234626,0.02376141953619115,0.04567869192836751,0.01441113715065235,0.024086733603930786,0.01579462330522294,0.05112513853418782,0.004371240732969646,0.0,0.016803168377744454,0.0310760667903525,0.001246342256421372,0.025742858509976554,0.033643204957945996,0.16968581941692612,0.0,0.009719650886008992,0.0,0.008276714021000617,0.002012265235722499,0.004469548133595285,0.01597554645596632,0.0,0.003948767275856832,0.00904295403165034,0.0013748447755898528,0.003194619588062211,0.008306337735692334,0.0028875654214040787,0.0,0.010151439507405558,0.01468835448362897,0.0006452769313497042,0.004483567109538892,0.0,0.0005820157144242894,0.004244139046079224,0.0,0.0,0.0,0.007657186340721012,0.0041158536585365856,0.0012091233855454795,0.003811992528494644,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__agalactiae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036456157672881935,0.0,0.0010498186676846726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010461005699444485,0.0013577435178696567,0.003716347608141394,0.0,0.0013707110010611956,0.0,0.0016866115171472172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008829349977165474,0.0,0.0,0.0002461477871313937,0.0016475287069395905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001115084400353751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011487650775416428,0.08896289248334921,0.0,0.0,0.0006097560975609756,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018987582121292674,0.0,0.0,0.0,0.0,0.0,0.003445556062933289,0.0,0.0,0.0,0.0,0.004081632653061225,0.0,0.0,0.0005617734756492805,0.0007484145428762753,0.0,0.0,0.0,0.0,0.006547743966421826,0.0,0.0,0.0,0.0022231632437010374,0.0,0.0,0.0024610039448445587,0.0,0.009017674642298907,0.0,0.0,0.0018402488717521798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00225198990487284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001888615600843289,0.0016869971450817545,0.00038476337052712584,0.0,0.0,0.0,0.0009441879983214436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000609918804559143,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__sobrinus,0.0,0.0,0.0,0.0,0.0,0.0,0.00031777737425095335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025065512133986556,0.0,0.0036109493302271404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000839278220730172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009295558339732449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004547203469866032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__; f__; g__; s__,0.0,0.0,0.0,0.0019566280776129137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003859239323617529,0.000848724891888615,0.0,0.0,0.0,0.0,0.0,0.0,0.0007758585487361672,0.0,0.0,0.014737016895678525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003614167536744037,0.0,0.0,0.0,0.0,0.0004914867474109181,0.0020820100218787493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021084998901822975,0.0,0.0,0.0,0.0009348590232592925,0.0,0.002993184748572481,0.0,0.0004971002485501243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00613995027147714,0.0,0.0,0.002461477871313937,0.0007488766849725411,0.0,0.005263648220607416,0.0,0.0,0.0,0.0,0.0003715262297518205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035373187124159886,0.0,0.0,0.0,0.0005036726128016789,0.013846250234947685,0.0,0.000667017728629103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008785416209092906,0.0,0.0,0.0,0.0007852815795378057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016839978108028458,0.0,0.0,0.0,0.0032983203937687116,0.0,0.0,0.0,0.0,0.0,0.0026551145891559533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047581970758716154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009434852344560807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Caldicoprobacteraceae; g__Caldicoprobacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045701518305997057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__,0.0,0.0,0.0,0.0016712864829610305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005188067444876783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007410544145670124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005589714924538849,0.0006262300948291287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004113379702340887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021327375209465294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013983490459650865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055908034424272885,0.0,0.0,0.0,0.0007327924627060978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046237915090374107,0.0,0.0,0.0,0.0009568979863538026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__bowmanii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004861266920948321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008401131941987973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007484951583355143,0.0024102051613661747,0.0,0.00035141664836371624,0.0,0.0,0.0,0.0029167601525689926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004177585355664426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004546090362288432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
