Taxon,ERR5261893,ERR5261895,ERR5261896,ERR5261898,ERR5261899,ERR5261900,ERR5261901,ERR5261902,ERR5261903,ERR5261904,ERR5261905,ERR5261906,ERR5261907,ERR5261908,ERR5261909,ERR5261910,ERR5261911,ERR5261912,ERR5261913,ERR5261914,ERR5261915,ERR5261916,ERR5261917,ERR5261918,ERR5261919,ERR5261920,ERR5261921,ERR5261922,ERR5261923,ERR5261924,ERR5261925,ERR5261926,ERR5261927,ERR5261928
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002198980960042907,0.0,0.00018656716417910448,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000894254415381176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003801051354630004,0.0,0.0031643872351836953,0.004002384399216554,0.0,0.0,0.0,0.0,0.0013403443653984947,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Filifactor; s__,0.0,0.0,0.0,0.0010736196319018406,0.0,0.0,0.0,0.0,0.0023627038552411685,0.0,0.0,0.0010432968179447052,0.0,0.0,0.0,0.0,0.0,0.0,0.00038326763031099433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014476709529081156,0.0,0.0,0.0,0.0,0.00046396535725332506,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029228855721393034,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__anaerobius,0.0,0.0,0.0,0.002070552147239264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006855950517922349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002554713446308439,0.0,0.0,0.0,0.0018369690011481056,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Proteocatella; s__sphenisci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017288076989569526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.0,0.0,0.0,0.009509202453987729,0.0,0.0011723329425556857,0.0,0.0,0.00011525384659713018,0.0,0.0,0.0021611148371711753,0.0,0.0,0.0,0.0002827454584010744,0.0,0.004389215071538505,0.0027376259307928166,0.0,0.0,0.0,0.0,0.0,0.0024262029923170243,0.0,0.0011799410029498525,0.0011921996082772716,0.0007462686567164179,0.0,0.0,0.0035208572522005353,0.0,0.0016414970453053185
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.0,0.0,0.00026486558071778574,0.0010736196319018406,0.0,0.004476180326121709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016964727504064467,0.0,0.0013680670352847289,0.00027376259307928163,0.0,0.0,0.0,0.0,0.0,0.0012939749292357461,0.0,0.0045052292839903455,0.006557097845524994,0.0,0.0,0.0,0.0013777267508610792,0.0010825858335910918,0.001772816808929744
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008482363752032234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041241365089184453,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000164257555847569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000164257555847569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.0,0.0,0.0034432525493312146,0.017024539877300612,0.0,0.008952360652243418,0.0,0.0,0.0009220307727770415,0.0,0.0,0.005812653699977644,0.0,0.0,0.0,0.006503145543224712,0.0,0.010830530696004105,0.006296539640823478,0.0,0.0,0.0,0.0,0.002603601648947711,0.008087343307723413,0.0,0.00498793242156074,0.0,0.0001243781094527363,0.0,0.0,0.01653272101033295,0.0024744819053510673,0.006828627708470125
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Gemmiger; s__formicilis,0.0,0.0,0.0,0.0022239263803680983,0.0,0.0,0.0,0.0,0.0012677923125684319,0.0,0.0,0.004247708473060586,0.0,0.0,0.0,0.0,0.0,0.0033631647950749586,0.0028471309680245293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013408420488066506,0.0,0.0012437810945273632,0.0,0.0,0.00474550325296594,0.0,0.0025607353906762966
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.0,0.0,0.0,0.0,0.0,0.0010657572205051689,0.0,0.0,0.0023627038552411685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035911759676224135,0.0,0.0,0.0,0.0,0.0,0.0,0.005256773150020219,0.0,0.0,0.0,0.0014303482587064676,0.0,0.0,0.004975124378109453,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0,0.0,0.00027376259307928163,0.0,0.0,0.0,0.0,0.0,0.003962798220784472,0.0,0.002198980960042907,0.00459848420335519,0.0012437810945273632,0.0,0.0,0.0,0.001546551190844417,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010949115426727367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026221284842957307,0.0,0.0,0.0,0.0,0.0,0.0007593838142764157,0.00016174686615446826,0.0,0.005095199785465273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii,0.0,0.0,0.0,0.0022239263803680983,0.0,0.0,0.0,0.0,0.0010949115426727367,0.0,0.0,0.001564945226917058,0.0,0.0,0.0,0.0022619636672085953,0.0,0.002850139656843185,0.002025843188786684,0.0,0.0,0.0,0.0,0.0,0.005984634047715326,0.0,0.0,0.0,0.0024875621890547263,0.0,0.0,0.0017604286261002678,0.0007217238890607279,0.0011162179908076166
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__callidus,0.0,0.0,0.0,0.00651840490797546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026791312774325942,0.002956636005256242,0.0,0.0,0.0,0.0,0.0,0.0021835826930853217,0.0,0.0015553767766157147,0.0017882994124159073,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens,0.0,0.0,0.0,0.0,0.0,0.0021315144410103378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae,0.0,0.0,0.0,0.0,0.0,0.0006394543323031014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027376259307928163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006972378653794583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006270307245055007,0.00010950503723171266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010310341272296113,0.000262639527248851
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005424170101974398,0.0,0.0,0.0,0.0,0.000808457711442786,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__,0.0,0.0,0.0014567606939478214,0.0010736196319018406,0.0,0.0022380901630608546,0.0,0.0,0.005705065406557944,0.0,0.0,0.004545793278187644,0.0,0.0,0.0,0.008906481939633846,0.0,0.0051302513823177345,0.004051686377573368,0.0,0.0,0.0,0.0,0.006509004122369277,0.0,0.0,0.0065969428801287205,0.0011070424934003236,0.0017412935323383085,0.0,0.0,0.0029850746268656717,0.005825342818847304,0.0028890347997373605
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005475251861585633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__,0.0,0.0,0.0,0.0,0.0,0.004049877437919642,0.0,0.0,0.0,0.0,0.0,0.0011178180192264698,0.0,0.0,0.0,0.0,0.0,0.0,0.0034494086727989487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017699115044247787,0.0,0.00043532338308457713,0.0,0.0,0.0022196708763872943,0.0010825858335910918,0.011030860144451739
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__,0.0,0.0,0.0,0.010276073619631901,0.0,0.0012789086646062028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035343182300134304,0.0,0.006213304451918145,0.00448970652650022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005109426892616878,0.0003109452736318408,0.0,0.0,0.0,0.0,0.0003939592908732764
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018734565272928553,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__bovis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035343182300134304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__noxia,0.0,0.0,0.0,0.000843558282208589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026827632461435278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella,0.0,0.0,0.0,0.004601226993865031,0.0,0.002984120217414473,0.0,0.0,0.0,0.0,0.0,0.009166107757657053,0.0,0.0,0.0,0.0021205909380080583,0.0,0.0027361340705694577,0.0,0.0,0.0,0.0,0.0,0.003471468865263615,0.0,0.0,0.0018771788683293108,0.0,0.0,0.0,0.0,0.004898584003061615,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005960998041386358,0.00043532338308457713,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0,0.005130251382317734,0.003120893561103811,0.0,0.0,0.0,0.0,0.0,0.0022644561261625554,0.0,0.0,0.006386783615771097,0.0,0.0,0.0,0.0,0.0016496546035673781,0.005318450426789232
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004552526940586642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015308075009567548,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__,0.0,0.0,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,0.003976257707600991,0.0,0.0,0.00029808480512705867,0.0,0.0,0.0,0.0004948045522018803,0.0,0.0003420167588211822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011921996082772716,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008482363752032234,0.0,0.0026221284842957303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036086194453036394,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004241181876016117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__1-68; s__,0.0,0.0,0.0,0.0013803680981595093,0.0,0.0,0.0,0.0,0.00316948078142108,0.0,0.0,0.0023101572397347045,0.0,0.0,0.0,0.005654909168021489,0.0,0.0024511201048851394,0.0,0.0,0.0,0.0,0.0,0.0029290518550661748,0.0,0.0,0.002628050415661035,0.0015328280677850633,0.0013681592039800996,0.0,0.0,0.0013777267508610792,0.0018043097226518197,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019792182088075212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004043671653861706,0.0,0.0010190399570930543,0.0,0.0,0.0,0.0,0.0,0.0024744819053510673,0.0003939592908732764
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__,0.0,0.0,0.0027810885975367503,0.04478527607361964,0.0,0.0,0.0,0.0,0.06425401947790008,0.0,0.0,0.03726060064088234,0.0,0.0,0.0,0.0448151551565703,0.0,0.021832069771418796,0.009910205869469996,0.0,0.0,0.0,0.0,0.03764374050770232,0.01609381318236959,0.0,0.005095199785465273,0.04274887166822788,0.0035447761194029852,0.0,0.0,0.01079219288174512,0.02830188679245283,0.005975049244911359
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__,0.0,0.0,0.011654085551582571,0.005828220858895706,0.0,0.003943301715869125,0.0,0.0,0.006511842332737855,0.0,0.0,0.002906326849988822,0.0,0.0,0.0,0.002827454584010744,0.0,0.003420167588211822,0.009198423127463863,0.0,0.0,0.0,0.0,0.008678672163159037,0.004367165386170643,0.0,0.008259587020648967,0.0035765988248318147,0.0029228855721393034,0.0,0.0,0.0,0.0023198267862666253,0.004464871963230466
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Helcococcus; s__,0.0,0.0,0.00026486558071778574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001767086587242775,0.000164257555847569,0.0,0.0,0.0,0.0,0.0057496203080928615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007732755954222085,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__,0.0,0.0,0.0,0.0019171779141104294,0.0,0.0,0.0,0.0,0.0017288076989569526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002850139656843185,0.0012045554095488392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019589648417362615,0.0013788575180564676
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__,0.0,0.0,0.009137862534763608,0.009509202453987729,0.0,0.0010657572205051689,0.0,0.0,0.01855586930213796,0.0,0.0,0.008346374543557642,0.0,0.0,0.0,0.026295327631299922,0.0,0.012027589351878244,0.0,0.0,0.0,0.0,0.0,0.009112605771316989,0.0051758997169429844,0.0,0.010834003754357738,0.008771182832325641,0.0014925373134328358,0.0,0.0,0.004975124378109453,0.01098051345499536,0.0016414970453053185
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__WAL_1855D; s__,0.0,0.0,0.002118924645742286,0.0,0.0,0.0012789086646062028,0.0,0.0,0.00316948078142108,0.0,0.0,0.0012668604217899993,0.0,0.0,0.0,0.005513536438820951,0.0,0.005244256968591461,0.0032851511169513796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007079646017699115,0.0018734565272928553,0.0033582089552238806,0.0,0.0,0.0,0.0037632745643880815,0.002757715036112935
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__ph2; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010949115426727367,0.0,0.0,0.0,0.0,0.0,0.0,0.005160104615819608,0.0,0.0,0.000328515111695138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012335746849021186,0.0002554713446308439,0.0,0.0,0.0,0.0,0.0005155170636148056,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__MBA08; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004948045522018803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011525384659713018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008896077638495754,0.0,0.0005899705014749262,0.0012773567231542196,0.00472636815920398,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.0,0.0,0.0,0.005598159509202455,0.0,0.0,0.0,0.0,0.00046101538638852074,0.0,0.0,0.0014159028243535287,0.0,0.0,0.0,0.0,0.0,0.0037621843470330048,0.0007117827420061323,0.0,0.0,0.0,0.0,0.0,0.004852405984634048,0.0,0.0,0.00017031422975389594,0.0,0.0,0.0,0.0002296211251435132,0.0,0.001772816808929744
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00339998847461534,0.0,0.0,0.0,0.0,0.0,0.0,0.001484413656605641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881753091776958,0.0038010513546300044,0.0,0.0032180209171359616,0.0009367282636464277,0.015982587064676614,0.0,0.0,0.0016073478760045925,0.00036086194453036394,0.00032829940906106366
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__moorei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037260600640882333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium; s__,0.0,0.0,0.0,0.0,0.0,0.004049877437919642,0.0,0.0,0.0005186423096870858,0.0,0.0,0.0022356360384529397,0.0,0.0,0.0,0.0,0.0,0.0,0.0025733683749452475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006582472254114046,0.0,0.0038739330269205517
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__spiroforme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004769356882032938,0.0,0.0,0.0,0.0,0.0,0.0,0.0012045554095488392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008581389112362564,0.0,0.0,0.0,0.0,0.008266360505166475,0.0,0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019308125502815769,0.0,0.0,0.0,0.0,0.0,0.0,0.0009192383453709783
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__PSB-M-3; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006840335176423644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme,0.0,0.0,0.0,0.0,0.0,0.00021315144410103377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004975124378109452,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005130251382317733,0.0,0.0,0.0,0.0,0.0,0.01703189412019961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,0.0,0.0,0.0,0.0010736196319018406,0.0,0.0,0.0,0.0,0.0030542269348239497,0.0,0.0,0.0010432968179447052,0.0,0.0,0.0,0.0001413727292005372,0.0,0.0037621843470330048,0.000657030223390276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007664140338925317,0.00018656716417910448,0.0,0.0,0.00015308075009567548,0.0,0.0013131976362442547
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__u114; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008067769261799112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069728577191263755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013110642421478652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011263073209975866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
