Taxon,SRR8568985,SRR8568986,SRR8568987,SRR8568988,SRR8568989,SRR8568990,SRR8568991,SRR8568992,SRR8568993,SRR8568994,SRR8568995,SRR8568996,SRR8568997,SRR8568998,SRR8568999,SRR8569000,SRR8569001,SRR8569002,SRR8569003,SRR8569004,SRR8569005,SRR8569006,SRR8569007,SRR8569008,SRR8569009,SRR8569010,SRR8569011,SRR8569012,SRR8569013,SRR8569014,SRR8569015,SRR8569016,SRR8569017,SRR8569018,SRR8569019,SRR8569020,SRR8569021,SRR8569022,SRR8569023,SRR8569024,SRR8569025,SRR8569026,SRR8569027,SRR8569028,SRR8569029,SRR8569030,SRR8569031,SRR8569032,SRR8569033,SRR8569034,SRR8569035,SRR8569036,SRR8569037,SRR8569038,SRR8569039,SRR8569040,SRR8569041,SRR8569042,SRR8569043,SRR8569044,SRR8569045,SRR8569046,SRR8569047,SRR8569048,SRR8569049,SRR8569050,SRR8569051,SRR8569052,SRR8569053,SRR8569054,SRR8569055,SRR8569056,SRR8569057,SRR8569058,SRR8569059,SRR8569060,SRR8569061,SRR8569062,SRR8569063,SRR8569064,SRR8569065,SRR8569066,SRR8569067,SRR8569068,SRR8569069,SRR8569070,SRR8569071,SRR8569072,SRR8569073,SRR8569074,SRR8569075,SRR8569076,SRR8569077,SRR8569078,SRR8569079,SRR8569080,SRR8569081,SRR8569082,SRR8569083,SRR8569084,SRR8569085,SRR8569086,SRR8569087,SRR8569088,SRR8569089,SRR8569090,SRR8569091,SRR8569092,SRR8569093,SRR8569094,SRR8569095,SRR8569096,SRR8569097,SRR8569098,SRR8569099,SRR8569100,SRR8569101,SRR8569102,SRR8569103,SRR8569104,SRR8569105,SRR8569106
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002353158307571633,0.011349915479352813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019155559102881315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019540155018563148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028706060770189025,0.0,0.0,0.0,0.005349469437867228,0.0018361458424411997,0.0,0.01178343949044586,0.0027618859735648055,0.005636191331238466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014706580008539305,0.0,0.0011585248117397182,0.0,0.0009194656282113689,0.00896838518963876,0.001300290653204834,0.0,0.000898069151324652,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__influenzae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002798285306025244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022973368451858354,0.011116404637128792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005121579845891201,0.03815503501569669,0.0,0.00345320314360562,0.0,0.0,0.0,0.0,0.0008069071249899136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011103505970035744,0.0,0.0,0.0,0.0024956326428749688,0.0,0.056771056771056774,0.0019071370938164747,0.0,0.0,0.0020340515293054092,0.0,0.003827925628873496,0.020434972996642826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006195786864931847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010561663868277095,0.0046,0.0031554451149765315,0.0,0.026747347189336138,0.001311532744600857,0.0,0.024097664543524418,0.011294140856184652,0.006384358322110828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005574673090158293,0.003522367030644593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011243417619431663,0.0,0.004054836841089014,0.00984251968503937,0.003461517659148683,0.019139235432636906,0.0,0.0016130959493368382,0.0015920316773482468,0.010391948285737664
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011907597046915932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005648349874929396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017978620019436346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002976899261728983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005776892430278884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02274719697319245,0.0053730982854382995,0.0,0.0006549178375803762,0.0,0.001335275552318524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009645118539243117,0.0,0.0,0.0,0.016206565032275785,0.0,0.0,0.0,0.0,0.0,0.025479019298125127,0.0013246787653993907,0.0,0.0,0.019376519376519376,0.0,0.0,0.0,0.0,0.0,0.014764855997083486,0.0006325110689437065,0.0,0.0,0.0,0.0,0.0,0.0,0.0037954665260938325,0.0,0.008236751949850572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004332990304934193,0.00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00825242718446602,0.0,0.01456224471674658,0.0,0.0,0.0,0.062408581179912236,0.0,0.0,0.03426429909877755,0.0,0.0,0.0,0.0,0.0,0.010301953818827708,0.0,0.0039030008317870626,0.0,0.0,0.0014603277624533507,0.0,0.0,0.0,0.0006531412009633833,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__,0.0,0.0,0.0,0.0,0.04014303063014438,0.050217171416671626,0.0,0.02296252230814991,0.0,0.012979316067089432,0.0,0.0,0.0,0.014604034929238181,0.018290999447818885,0.040885336612357825,0.03318188076552389,0.0,0.024435959736202707,0.0,0.0013380704101877913,0.0002414875633904854,0.0,0.0025005953798523457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03498861047835991,0.020903573836817263,0.006891221742770658,0.04636617037188116,0.007931112621799229,0.0,0.0,0.0057100631465806795,0.041902785537552875,0.0,0.0,0.0,0.0,0.0,0.0073041168658698535,0.0,0.02382761240417156,0.0,0.02909064263208031,0.028981525994093812,0.023777983838919062,0.007653273438149905,0.02839938887391031,0.04890604890604891,0.07379153524536053,0.04266472032380068,0.01927961961831564,0.021244538194967605,0.039777983348751156,0.0,0.0,0.03178197719818835,0.007834703126200169,0.02341559169938306,0.0401773149451168,0.03029861616897305,0.04260307194826192,0.06420664206642067,0.021058663419525822,0.03710182957941541,0.02404479578392622,0.03543000778023819,0.0,0.039412615080270864,0.03532567049808429,0.04527493135088072,0.04207637777269609,0.059864128606981905,0.0,0.0,0.0,0.0,0.0,0.0,0.02843529050107593,0.0010523546435148646,0.0,0.0,0.0,0.0,0.0,0.04160488443087658,0.0,0.0,0.0229077302181254,0.00825242718446602,0.0,0.0002663825253063399,0.040055058499655884,0.05466713631560409,0.05363951473136915,0.0,0.03549579403517716,0.005256797583081571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014076396442510718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__guillouiae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076740035693039855,0.0,0.0,0.008560140474100088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014764914871037696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012938496583143508,0.0,0.0,0.0,0.0,0.021464465183058147,0.021518811606275164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009172377438060094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__johnsonii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011260593848159781,0.003877670471173544,0.00730506590439892,0.006038218370391419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021685968716836615,0.00984061820816228,0.0,0.003393665158371041,0.0,0.0,0.002771418243161827,0.0,0.0,0.0,0.01041258905503797,0.04637813211845102,0.0,0.008436916339279964,0.0,0.0,0.007609475951184494,0.0,0.0,0.0,0.0,0.0,0.0,0.009168666543597317,0.0,0.0,0.00783070152731038,0.0,0.0,0.02806477614127647,0.0,0.014968870049013115,0.0,0.0,0.026383526383526385,0.0,0.0,0.0,0.0,0.0,0.0067444403937294934,0.0036004476232180216,0.0,0.0,0.0,0.0,0.0,0.011721907841552142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00709945634793732,0.0,0.0,0.0,0.0024849130280440185,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0011343460248569737,0.001596089580527707,0.0,0.0,0.0,0.0,0.009361997226074895,0.0,0.0,0.03275980729525121,0.0,0.0,0.0,0.0,0.01202416918429003,0.0,0.0,0.0,0.0,0.0,0.0,0.012930728241563055,0.001992504388253712,0.6152664917781047,0.0011585248117397182,0.001714503429006858,0.0028665693114825032,0.0015030813166992333,0.0027535566773749425,0.0028079818377344965,0.0019594236028901498,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__lwoffii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009914238793260751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036116422349691947,0.0,0.0,0.0034143865639274674,0.0016904129437333977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423606357897939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025063798760481225,0.0,0.0,0.0,0.0090437464946719,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021608363020498744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00345,0.0,0.0,0.0,0.0,0.0,0.0,0.0026139277964095484,0.0021447453738341065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09034487171284152,0.0,0.0,0.0,0.0,0.0017592167661006578,0.0,0.0,0.003518533671548973
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__rhizosphaerae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005075439486919209,0.0,0.0,0.0,0.0,0.0,0.0018074466803229305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006811657665547608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.003510432690411391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000571501143002286,0.0,0.0006513352372363345,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004521118381915526,0.0,0.0,0.0,0.003176115610608226,0.006322369823115721,0.0,0.0,0.004734091607746695,0.0,0.0,0.0,0.0,0.08503668158538273,0.004709007486114465,0.0,0.0019647535127411287,0.009280742459396751,0.0,0.04084829497529823,0.005875682919286671,0.0,0.0024741824440619622,0.0036796367337352228,0.0,0.0,0.0,0.011013665102998164,0.0,0.0,0.0,0.0,0.00670444568600846,0.0,0.0,0.0,0.004492031259614793,0.006523829144348304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009535685469082374,0.0,0.0,0.0,0.005087881591119334,0.002187386073641998,0.005352016737215979,0.012572231766359519,0.0,0.0,0.0,0.0,0.0,0.0,0.014898646228780173,0.03265544135869961,0.0032938076416337285,0.0034113352085702315,0.0,0.0,0.0,0.0,0.0,0.006726306585054147,0.0,0.004605052766229613,0.0,0.017711097871418512,0.0493,0.006074231846329823,0.0,0.0,0.007781760951298417,0.012883076322467305,0.002335456475583864,0.006066285263365555,0.015611751209536635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07453328636843959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004606820653912599,0.0006758061401815022,0.001968503937007874,0.01211531180702039,0.0,0.005736576411197797,0.10807742860556817,0.0022043515532514184,0.0022093118402749367
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__,0.0,0.0013497011376052445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019155559102881315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006155893852424923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004432873627920068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012337164750957854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016129797428720528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__aerosaccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001792328832596487,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002537719743459604,0.0007244626901714562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004361504361504362,0.0,0.0,0.0,0.0,0.0,0.002050674444039373,0.002919281856663261,0.0,0.0,0.004907459338194055,0.0,0.0,0.0,0.0,0.004369314519017262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022482546444207788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002799768295037652,0.0,0.0,0.001302670474472669,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Perlucidibaca; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002414875633904854,0.0,0.0,0.0,0.0008497208060208788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006835581480131243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028464348403624463,0.0,0.0,0.0,0.0,0.0,0.0,0.0007766758274584777,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002071414480173604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013970027940055881,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020434972996642826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679226671927402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__pulmonis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014596409283316304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020948675744426157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__sanguinis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001335275552318524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010196278358399185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
